Gene,t_stat,p_value,mean_PD,mean_Influenza,FDR_BH,log2FC
APMAP,6.581661526977633,0.0003615984400201544,394.8688466666667,198.4051988,0.002910301443422696,0.9893195138621715
RAB13,-10.523277364393469,0.0003624288127545914,76.33921983333333,558.4113849333335,0.002912929412466377,-2.8546374990234558
PROSER1,7.206708659977785,0.0003625662911744441,391.784338,218.79405000000003,0.002912929412466377,0.8375850724346705
RPL23AP87,7.770251190186028,0.0003624126829571032,14268.745856666665,5368.841333333334,0.002912929412466377,1.4100082751512453
POMP,-10.352271979998614,0.0003633281881734373,952.84525,3560.52261,0.002917330519770923,-1.9006670188460948
ACSL5,10.809893053361165,0.00036466906453120826,479.0641426666666,79.6089126,0.0029263725991179293,2.574215915478823
SLC4A5,6.194926129496903,0.00036502934347431714,901.583627,386.6558793333333,0.0029275396316545293,1.21928406254961
SLC35F5,-10.104319056917586,0.0003652953972444923,112.84948333333334,252.52995633333336,0.0029275964164769625,-1.155028477470747
CD93,11.16363612422231,0.0003654661312510871,2094.798418,45.268771,0.0029275964164769625,5.50131737106379
MED23,8.791053255299701,0.000365876806444801,299.02695216666666,173.93656666666666,0.0029291641390228316,0.7782602227681119
FAM102B,6.041233050179649,0.00036618219230254834,252.009656,116.94863333333333,0.002929887582098957,1.1010337435616844
TMEM170A,-10.301967043514251,0.00036700663741879257,81.02450063809525,357.09455800000006,0.0029330395551134705,-2.1262137832265093
LOC102467079,-6.215433285774296,0.00036682527429997904,69.90031030000002,115.029269,0.0029330395551134705,-0.7106249321127551
IGLL1,9.06563997936251,0.00036769143660688884,5554.298112333334,970.1406446666667,0.002934050628762256,2.5161121795696957
GNL2,-9.078575067674448,0.0003676161428978782,760.5941333333333,1831.4976866666664,0.002934050628762256,-1.266717106592667
BMF,-8.603301977770455,0.0003677791335627428,98.49196086666667,234.43819950000002,0.002934050628762256,-1.242696551439428
RAN,-10.49078653015463,0.0003687844450272741,972.5366623333335,2120.2924866666667,0.0029403492381168145,-1.1236363399102842
DNAJC17,-6.817827320549025,0.00036960918248650303,114.00695516666667,182.59966766666668,0.002945201590971398,-0.6748423350260158
LEF1,11.100712637228614,0.00037047444761188845,1812.6624791333331,70.23898626666667,0.0029503710246403226,4.670095199458676
HYPM,-7.132134787974367,0.00037145022268221637,62.650862700000005,135.61185733333332,0.002956413980296659,-1.1018307357894255
UBE2E2,-9.7943737427775,0.00037210543548373367,316.4630633333333,1151.0698666666667,0.002959899978926652,-1.8595675609854094
CDKN2AIPNL,6.088289695645401,0.00037364138220440666,9017.767686,3332.1617243333326,0.002970383590383457,1.4360390003447794
FBXL12,-9.244435410929043,0.0003749138428159741,165.26524466666666,378.6843183333333,0.002978761528985693,-1.1913137884993414
HSBP1,9.225894816335641,0.000375136025546517,1056.3408299999999,434.62077766666664,0.002978789909147343,1.2792958266504897
PSMB10,-10.442508390134124,0.00037617101059018787,4432.992476666666,13579.362748666666,0.0029819480725217806,-1.6148437888654747
TRIAP1,-8.311858694918358,0.0003761902786338574,287.850269,444.8972483333333,0.0029819480725217806,-0.6263894584664556
SLC40A1,10.541455610703625,0.00037611985980920583,495.82826399999993,71.58872753333334,0.0029819480725217806,2.7749298178161315
OSCAR,9.676950221866615,0.0003776607193757991,410.16636666666665,83.68483783333332,0.002990124905412341,2.2795466627908816
EP400,9.570135760342067,0.0003775960083905288,539.5388701666667,249.64410183333334,0.002990124905412341,1.1087580809703104
DGCR6,8.44059202379069,0.00037798740432147586,474.904507,237.75253066666664,0.0029909735024880547,0.9951560923126817
MASTL,-10.141613208032494,0.0003798671863406316,77.63546365238096,409.521392,0.0030041034713159873,-2.38420539931092
NLRC5,5.896555278535206,0.00038024516377576983,155.60431233333333,87.37144033333333,0.003004332707994421,0.8254718365489833
CDH6,6.851682908149247,0.0003803371437905751,76.27893316666668,61.440442,0.003004332707994421,0.30759442812673843
TLR8,10.941639253729747,0.0003815382437493438,539.0719216666668,62.95666586666666,0.0030120742232494545,3.0779849079732573
ZNF540,5.922565272575527,0.0003818737934073577,91.11805406666666,50.391102333333336,0.00301297759639181,0.8419653373479026
MAGEH1,6.122426967568917,0.0003832518064979812,225.26795446666665,153.26732266666664,0.0030221001824892895,0.5525997766615296
PPP2R5D,5.852101048006659,0.00038483403874026774,101.90254999999999,73.840171,0.0030310685617773924,0.45939397364228896
NCOA5,-7.599749001525268,0.0003846325034925096,222.33754033333335,351.82659900000004,0.0030310685617773924,-0.6597335562401794
SLC25A15,7.837050121957562,0.0003850985170011742,162.22407833333335,79.08617866666667,0.00303139941805777,1.0272287072876622
CFP,9.910672013583774,0.0003853819323894463,431.67618816666663,118.43559066666667,0.0030318788745603903,1.8570549158628316
WDYHV1,-6.163736667959674,0.00038615656115197956,107.59263099999998,159.70262400000001,0.003036220024383655,-0.5654672795039328
AIM2,8.181775491820556,0.0003865822050511064,311.04001623333335,78.94560666666666,0.003037813798169767,1.9646403940995807
APRT,7.758499945298681,0.0003868402229641969,537.0737733333333,282.42903199999995,0.0030380892669222754,0.9248164460682844
ARL17B,-8.426256917422442,0.0003873425899824821,75.78360596666667,208.441916,0.003040282333583699,-1.4476799806393288
C18ORF32,6.364735733446675,0.0003877056227161407,692.2134401666666,377.2472483333334,0.0030406450075956453,0.8739700388546261
DECR2,-6.956940015834794,0.00038795550255984085,55.2653035,100.03821666666667,0.0030406450075956453,-0.8445836298913498
C10ORF11,5.979173124054898,0.0003880793524244261,84.62280593333334,47.89357366666667,0.0030406450075956453,0.8083502578486081
LBHD1,-9.733888608357324,0.0003882813968307957,258.7775671333334,713.6319333333333,0.0030406450075956453,-1.4599235287176722
NNT,6.171499991589487,0.00038931924956763024,256.85175266666664,148.78733316666666,0.0030470213064954224,0.7836262250402628
MAN2B2,9.315636924778264,0.0003896990978800268,1462.0447833333333,508.54573666666664,0.0030482433454151812,1.5216903774130142
ZNF138,5.864138154673405,0.0003917100344601118,105.91523086666666,74.668688,0.003060459248597181,0.4986990543551135
PCM1,-7.925962379340206,0.0003915545201616825,713.287671,1193.390973666667,0.003060459248597181,-0.7416980428493005
ZNF653,-8.554587311410838,0.0003938266856749022,102.76649266666666,364.52101533333337,0.003072429038410407,-1.8166136982231498
PSMD13,-6.2256157624655435,0.00039387120563849463,114.58868366666665,189.92514999999997,0.003072429038410407,-0.724006994774018
ARHGAP12,8.318125684777158,0.00039391850360362407,183.2590515,87.22094516666667,0.003072429038410407,1.0625423695581278
C15ORF57,-5.9204059569036716,0.0003949001647391323,340.62142733333326,540.453647,0.003076563547590289,-0.6644393690877379
CNPY3,6.133938948559121,0.0003948419853041546,402.89727000000005,157.29853333333332,0.003076563547590289,1.351340506002578
CORO1C,5.963476216951836,0.00039620808770766725,561.08924,293.68669348717947,0.0030849893732026704,0.9316172805013068
ARFIP1,9.837627103808577,0.00039700301609436563,250.65748100000002,95.694032,0.0030894135335818537,1.3799627315789973
PAQR8,7.585679821310529,0.00039728926698500447,299.973485,142.59225666666666,0.0030898764565854284,1.0676584420985007
ASH2L,-6.224091577135356,0.0003987989582867291,501.5713026666667,676.0874366666667,0.0030958083744924854,-0.4300138561300262
ITGA5,6.9058269956149365,0.00039837270005096823,338.35528899999997,162.06649000000002,0.0030958083744924854,1.057336158205124
LOC100130298,8.05234857484124,0.0003991879725512474,135.997175,62.650051399999995,0.0030958083744924854,1.105912559600954
POLA1,-5.9456101803691475,0.0003987214843124401,71.68423100952381,97.97724266666668,0.0030958083744924854,-0.44545444930306655
GAMT,7.11179075976212,0.0003990025976875429,92.56085866666666,64.29482093333334,0.0030958083744924854,0.518936537910105
SIT1,5.982532507069977,0.0003999175369660347,163.40927933333333,84.890134,0.003099702138054146,0.9367274007031572
TIMM8A,-6.13372926112947,0.00040053406625496996,67.40846400000001,102.69043966666666,0.0031027158537749976,-0.6000361406149146
EPSTI1,-10.633144605219545,0.00040100662291250595,638.608717,9172.854080666668,0.003102936603527902,-3.84226645405033
GRWD1,-8.906688417466226,0.0004010180066646584,158.08784999999997,416.69556433333327,0.003102936603527902,-1.3926281659832123
PYGB,6.253553952224495,0.00040178062759675014,325.5787458333333,90.73712983333333,0.0031070731167044934,1.8318532256558484
RRAGC,-10.557006599760715,0.0004039200184042839,197.14398613333333,1052.6527806666668,0.0031218458143940854,-2.4107784356353905
B4GALT3,-6.794735145129966,0.0004047526924454016,427.87557133333337,695.9564399999999,0.00312650804266499,-0.7005093473176593
PRKCQ-AS1,10.621641180493361,0.00040689757241440936,450.9181643333333,76.3977195,0.003127804914308664,2.5456985821072164
TSPAN31,-9.090300592427417,0.000406810101418944,259.36456000000004,693.76508,0.003127804914308664,-1.4159921569352392
PSPC1,-7.792604178167388,0.000406986504701986,154.4037348,254.4046233333333,0.003127804914308664,-0.7167634646506347
MAD1L1,7.357297649124637,0.0004055364748185332,110.19287166666668,58.9568358,0.003127804914308664,0.8910681502761939
TMEM263,-8.462376860898479,0.00040548618945697603,108.64651916666666,269.5079252,0.003127804914308664,-1.3028108489892212
FICD,-10.019858555518084,0.00040695190239066606,75.13590763809523,374.03535,0.003127804914308664,-2.300377656090646
C14ORF159,8.008988346194176,0.00040668250669561977,532.4194766666667,198.0026026666667,0.003127804914308664,1.4224832035016952
ATF6,-10.139851335085302,0.00040594459676732397,203.53895400000002,802.1774899999999,0.003127804914308664,-1.9733432091446055
RPL14,5.952989344142162,0.00040587881509005413,1555.4043983333333,846.9476000000001,0.003127804914308664,0.8761699429432319
PRKAG2,-8.81430426808117,0.00040732359998963444,148.92405366666668,265.0326846666666,0.0031286309884209465,-0.8273716391184278
HERPUD2,8.338674030462396,0.0004087335577718899,290.16125466666665,148.13635399999998,0.0031376920891266324,0.9651864094894922
RANGAP1,-8.723416665600514,0.00040991382870531393,645.7406386666668,1334.1838633333334,0.0031379133876059595,-1.0457792522085185
SKAP1,10.845518507849714,0.0004097340549309439,970.2907956666668,46.24025966666666,0.0031379133876059595,4.361814490177329
APH1A,-9.3655365906703,0.00040990026535708287,328.19035999999994,830.470292,0.0031379133876059595,-1.3367426291492404
ZFPL1,-8.081580431577093,0.00040931344669559405,69.61133950000001,137.99055566666667,0.0031379133876059595,-0.9770150658075583
ZNF69,5.947445463065523,0.0004091464234700603,1522.7334315,659.5382788333334,0.0031379133876059595,1.2058964590285655
TMEM106B,7.328086219544595,0.00041063342041995935,265.57034216666665,86.55180166666665,0.0031415221104991726,1.6063075070633603
RPS6KA2,-5.788567918693787,0.0004108463526280292,57.47029,89.36939966666668,0.0031415221104991726,-0.628130591970872
NUDT15,-9.485037967948882,0.0004130171889751148,98.61290666666666,161.57051533333333,0.003154580839111499,-0.7066610392328672
GGPS1,6.764286484314485,0.0004129861129324498,760.5048973333335,494.755936,0.003154580839111499,0.6192232680352792
MTMR3,5.785020383493638,0.0004136070936738042,289.1614696666667,180.82050399999997,0.0031555488568864817,0.6743410554504052
OPRL1,10.158132413431392,0.0004135972520270143,264.00729333333334,63.618619,0.0031555488568864817,2.0360102415832912
ITPA,-8.04862251570579,0.00041436848438253313,252.983704,573.39987,0.003159588678341576,-1.1773194882962548
MID1IP1,6.245132232132088,0.00041531796407508984,447.956773,243.9490733333333,0.003165057370518554,0.8740947105687393
YARS,-8.028219966451179,0.0004176160356025456,550.688724,1650.9755100000002,0.0031807915601566724,-1.5822659008791327
CYP1B1,9.50400192253611,0.00041865719156835836,827.4681899999999,120.44832666666666,0.003186940163301928,2.770103692114432
ADD2,10.52115969521809,0.00041895375675400496,106.20433266666666,50.881118723809514,0.0031874170237465504,1.0470817193583937
SFPQ,-6.574579492669389,0.0004206669311018817,158.5896043333333,398.24482966666665,0.003197896535444862,-1.322907046981693
FAM84B,7.0857823646159055,0.0004208005642193334,126.69395533333332,52.77893283333333,0.003197896535444862,1.2475772012295296
PUF60,-8.260139684874696,0.0004219847132358342,845.0836579999999,1899.4377666666667,0.003203322396964611,-1.1674595577647473
DTWD2,6.011135186397563,0.00042183841890108424,2562.95618,894.8683913333334,0.003203322396964611,1.5170128933479194
RAB4B,-9.39708730121709,0.00042228382617648044,241.14191200000005,555.2232633333333,0.0032038081377955027,-1.1998112698504126
BCDIN3D,6.392340629780978,0.0004228605859173929,316.84289150000006,174.57489333333334,0.00320386318644365,0.8562272644791626
CCDC51,-5.991871132483098,0.00042280225345881915,99.91964999999999,144.98319933333335,0.00320386318644365,-0.5325952362037096
CHRNA5,8.09868106857312,0.00042299646795920494,1098.6962533333335,338.1413563333333,0.00320386318644365,1.697146463999701
CELF5,-5.82065854293579,0.00042388166879991576,54.704368833333334,80.7558125,0.003207002564723849,-0.5535308228926299
ATRIP,-8.379353567785248,0.0004237093139528205,99.73213047619046,170.33143299999998,0.003207002564723849,-0.7662659245928394
ZNF75D,6.289893917202937,0.0004256948280997661,259.440831,183.74400799999998,0.0032153645940617586,0.4954280742446482
AMT,6.432849737612766,0.00042555195596925886,155.86558966666666,84.00026533333332,0.0032153645940617586,0.8839896648633383
TIA1,-9.34601486692452,0.0004255197669178947,435.29292233333337,868.8171666666665,0.0032153645940617586,-0.9954151119387937
CORO1B,6.067110879254668,0.00042662871273013345,262.85022733333335,149.35446683333333,0.003218849855847618,0.8113514974379106
SLC7A8,5.755235199244654,0.000426546164446314,71.55727333333333,56.08410100000001,0.003218849855847618,0.3460312573900657
LINC01567,-6.170692841024401,0.0004269943909917351,54.986411,76.73494516666666,0.0032198259942741465,-0.4734865980041594
GOT2,6.09739265398018,0.0004277158615912928,424.286606,163.960099,0.003221700569399091,1.3663183157160468
ZNF684,-6.056619531667622,0.0004276131122805432,84.32159933333332,115.95082400000001,0.003221700569399091,-0.4549191124932461
FKBP2,-5.876582352027487,0.00042809537226924606,158.97812666666667,226.480353,0.003222777647812567,-0.5078672849577659
ICAM2,10.31579336102213,0.00043078515173414927,1613.8553433333332,365.5344416666667,0.003223862984194918,2.1393842622434605
MAPKAP1,-8.608904326480925,0.0004312466433757658,111.99903166666665,203.08120866666667,0.003223862984194918,-0.8528329387395548
CHD7,6.264725840166265,0.0004304899772071487,242.09580066666666,107.16321366666666,0.003223862984194918,1.1683150502208592
GPATCH8,-6.01245011808423,0.0004311315511823249,98.85434433333333,135.8277545,0.003223862984194918,-0.4544637988950564
YAF2,9.311783602505187,0.0004313152957718579,142.2632415,77.17338649999999,0.003223862984194918,0.8739190478903209
HNRNPA2B1,5.80466245630287,0.00043108374545851856,2986.185528,2021.4339850000001,0.003223862984194918,0.5626942313849881
FAM177A1,6.96524239512941,0.0004309592044637126,13100.959645666666,9053.262639333334,0.003223862984194918,0.5331135492762265
TSHZ3,7.3514105171936865,0.0004299909464841241,143.80033016666667,69.65423447619047,0.003223862984194918,1.0352169595824012
TSFM,-5.911522216420085,0.0004300799606302135,88.22894647619049,131.08025,0.003223862984194918,-0.5658310448255248
OTUD6B,-8.03648144028605,0.00043037332531847844,139.99562199999997,258.143474,0.003223862984194918,-0.8781006960879241
S100A11,7.673744911164401,0.00043103710963288627,1193.5211370000002,546.562652,0.003223862984194918,1.1253364303216813
MAT2A,-8.49661111803041,0.0004310721216660227,1766.1787133333332,4033.54965,0.003223862984194918,-1.1909596981849102
SIK3,6.841926345245832,0.0004311856719483805,887.0704168333334,495.64558999999997,0.003223862984194918,0.8384573742118295
SNX8,-9.874878590634205,0.00043212915907211226,125.82336204761904,500.975004,0.003226406532337864,-1.984794998663622
PPP1R16B,-9.41762604969148,0.00043200488595949787,316.64408933333334,764.9912,0.003226406532337864,-1.2699166440458907
ABHD17A,7.838536780074246,0.00043278648292478317,101.708752,56.406871833333334,0.0032277770204340974,0.8392637728220116
RRP36,-8.551153264464197,0.000432751583103686,477.51954166666667,998.20396,0.0032277770204340974,-1.0622013522314333
EARS2,-6.654162483117451,0.00043303680730495333,127.1530976666667,198.03225200000003,0.003227877208061977,-0.6351338786037468
PLEKHF1,10.06206333031326,0.000434021637314238,416.637363,76.93086433333335,0.0032334493329927868,2.421984062679557
LDLRAP1,10.350921264462558,0.0004346471663422437,179.76951133333333,55.597721,0.003234572522435507,1.6753355058204136
SNX1,5.771615353860426,0.0004344928663663299,135.47349300000002,87.97392733333334,0.003234572522435507,0.6171662264328512
TAF4,6.017874804040205,0.00043508438714053846,385.2116586666666,251.00443299999998,0.0032360588750966032,0.6159426035974764
RNASEH2C,6.737605319744943,0.0004356894446231965,118.76137526666666,67.87476173333332,0.003238791256102387,0.7981153657166749
PARD6A,6.175869924018882,0.00043634831198481383,89.88773199999999,58.10892160000001,0.0032401537324823287,0.6207096731082373
CD74,-9.956235646093788,0.00043623335279373347,5102.111408666667,20238.893166666665,0.0032401537324823287,-1.987752631595189
ZNF30,8.296537117620977,0.0004374396820856743,111.9776468095238,52.95364766666667,0.003246488620969171,1.0662449514651149
SNRNP25,-5.730475065179326,0.0004388293136908912,153.89919566666669,237.680182,0.0032500612987869074,-0.6237491293257387
SLC30A1,7.0481133852253235,0.00043863512000482855,103.63239466666667,68.68939233333333,0.0032500612987869074,0.5863186054606375
GTF2E1,-5.745169245831021,0.000438888435890166,137.03585014285713,189.61564333333334,0.0032500612987869074,-0.46562351545614256
KLLN,-6.780596641939997,0.000438236810096375,70.17095366666665,143.47944183333334,0.0032500612987869074,-1.0215037515513794
MTURN,10.122356160137242,0.0004391136687998456,2353.9067913333333,193.49945666666667,0.0032500612987869074,3.5978319280386746
RALA,8.759231287215338,0.00043958426256866296,978.253189,535.7965353333334,0.003251778046558416,0.8673065614857265
TM2D3,7.20402922626236,0.00044136717491664954,664.3571103333334,404.3595533333334,0.003263195401744041,0.7149267272104041
ZSWIM1,-9.306206202146473,0.00044232458511106855,236.73012899999998,637.3032593333334,0.0032649592614969777,-1.4249172580930578
TRIP6,-9.086088409988962,0.0004421185934994553,116.17246026666666,409.2853866666666,0.0032649592614969777,-1.807994245486106
ZNF275,6.416196389405488,0.000442321251328241,293.423478,112.58247216666669,0.0032649592614969777,1.3741525017412224
PELI2,9.475729618796825,0.0004432988144880338,310.1727525,63.9269005,0.003268280020121414,2.2608274935396944
SPON2,5.88537082450017,0.00044349403766362055,104.05166799999999,55.544728,0.003268280020121414,0.8936346445702386
PILRA,9.476485913265375,0.00044326016722488754,235.2676598333333,62.07508366666666,0.003268280020121414,1.9052800476532976
LINC01278,6.192048974754878,0.0004444958691113498,211.96126303333335,135.9615996666667,0.0032738922770331096,0.6368195755855917
ARL17A,-5.927051883585434,0.0004452044721279633,107.5192311,223.02675599999998,0.003277339890446044,-1.0457203160361574
NCOA7,-10.468301168495133,0.00044569726141110126,506.07150433333334,1833.2052906666668,0.0032774262730640396,-1.8548940121228448
DNAJC25,-10.589556884597435,0.00044558153999050507,87.894781,413.97882733333336,0.0032774262730640396,-2.222867104250154
MRTO4,-6.754057055472061,0.0004462458493843845,103.681935,184.19448883333334,0.0032796903687764955,-0.8230286690217845
BOD1,-8.313077129329265,0.0004470290799184976,220.79511746666668,499.31537266666663,0.0032836756026789473,-1.17361017441244
PIM2,-8.483627536612536,0.00044783084463177557,598.0453433333333,1893.826639333333,0.0032848709760549145,-1.661328746318139
CXCL16,8.611964191267806,0.00044760424145316393,606.6440994999999,77.31041841666668,0.0032848709760549145,2.9559504150697418
PSTPIP1,10.515723124225214,0.0004486382567472623,314.45096666666666,45.59766233333333,0.0032848709760549145,2.7590862857149014
C19ORF53,-7.922562149896355,0.0004485732076051936,657.3136221666666,1153.4936963333332,0.0032848709760549145,-0.8104133396833735
LINC00623,10.332918087373143,0.00044837355735385313,1281.195564,144.13758066666665,0.0032848709760549145,3.1431232907284645
TAOK1,-8.248154856597795,0.00044801664102041196,83.81394786666667,171.0696676666667,0.0032848709760549145,-1.0206193581785472
MARCH6,7.203118502164128,0.0004489264094888243,522.4960333333332,342.5997071666667,0.003285215497150762,0.6074497985809817
CPVL,10.586883416443392,0.00044980050082359054,2599.06605,52.4938241,0.0032898452089222996,5.603032121605525
RBBP5,-5.849901015560712,0.00045035424469873174,97.94738733333335,166.04871866666667,0.0032921281857644412,-0.7555353975469181
SEC22A,-8.374315219983991,0.00045065255741486455,209.68321966666667,333.22392533333334,0.0032925424918686026,-0.6657395999698039
TULP4,6.175445801303421,0.00045102961624561246,147.40767666666665,100.29423166666666,0.0032935313777935236,0.5510136996974051
DSC2,6.6266837080103045,0.00045278356936275936,128.0741606666667,76.78433300000002,0.00329926680007324,0.7306487087949343
ZEB2,6.924660633371232,0.0004521371727115233,363.77731199999994,210.45215266666668,0.00329926680007324,0.7866847535566031
PGBD2,5.9963846174161946,0.00045234542838096817,119.06372733333333,80.20730733333333,0.00329926680007324,0.564118904308029
C1ORF50,-8.625114167916207,0.00045265663655226875,288.15667449999995,653.5618979999999,0.00329926680007324,-1.1786782219355434
ST8SIA3,-5.972125150684006,0.00045379033985434305,63.69972093333333,92.67314733333333,0.0033048354734662097,-0.5338760497134496
STX1A,6.122214496000638,0.00045407340976330373,115.0650582142857,70.65271766666667,0.0033051304922194318,0.6958403796289288
TTYH3,5.814129562833905,0.0004559523039285668,374.5720176666667,209.040826,0.0033170347535134283,0.8384198034076489
NAB1,6.04675298513216,0.00045929483661070775,228.07203400000003,112.27516016666667,0.0033372204257462396,1.0159698088344689
NOL7,-8.032450122845365,0.00045943796262671026,1671.1936105,3457.1892106666673,0.0033372204257462396,-1.048274910758355
ZNF577,6.63830269807963,0.0004594617289519995,532.0152666666667,215.78305516666668,0.0033372204257462396,1.2979248624297917
LINC00936,5.946797724040611,0.0004609256682428738,583.8446533333333,181.89987133333335,0.003346069875054554,1.6769994061795863
ACAD9,-9.431583841731044,0.00046147669253480733,131.855716,314.9072913333333,0.0033465042275486953,-1.2496409359068519
TMEM39A,-8.943288357046866,0.00046147669481608677,101.089642,184.40561999999997,0.0033465042275486953,-0.8608484774653498
CDK5RAP1,6.3081225474154525,0.0004640489283045905,293.70155266666666,186.44212823809525,0.0033496380447410757,0.6528094215537177
TNFAIP3,-10.388433097505017,0.0004634741753881616,278.4121643333333,3861.9217000000003,0.0033496380447410757,-3.7892256993691067
HIF1AN,-6.950952431518749,0.00046364422771318976,142.3952526666667,205.4902063333333,0.0033496380447410757,-0.5260760953242096
SF3B2,-5.839194569091439,0.0004624863611593746,450.941686,737.8524266666666,0.0033496380447410757,-0.7091496052765969
PLXNB2,5.777683768205701,0.00046341725114064077,250.86288883333333,154.97382666666667,0.0033496380447410757,0.6913346047600974
SMYD3,5.817166314581872,0.0004630374662018088,156.86684833333334,75.52547753333332,0.0033496380447410757,1.0446961928600436
ATP5F1,6.061482821886835,0.0004641212849310987,1904.7977753333332,1125.5347221333336,0.0033496380447410757,0.7585032615388201
CATSPER1,7.269219100941689,0.00046353838341122973,114.57446900000002,53.76295016666667,0.0033496380447410757,1.0775506601491136
ZBTB3,-7.55453514803484,0.000463850047320772,90.42286333333334,171.923276,0.0033496380447410757,-0.9195051637147253
RBM18,-8.616732700350928,0.00046473027082365154,109.8839825,276.09262500000006,0.0033504839525095643,-1.3213173338309634
PIN4,6.091417875767516,0.0004647084739965514,112.41774000000001,73.65823733333335,0.0033504839525095643,0.6032729616726726
DGKA,10.097191027594766,0.0004649767984660411,379.460026,67.2642402,0.003350488554150331,2.4785429466368774
GTF2B,-8.68985335425059,0.0004665692374706134,323.0297893333333,700.5583253333334,0.0033601862736652105,-1.11443659808171
FKBP15,7.9910864939883846,0.00046729973543314853,226.8132223333333,111.18677366666668,0.0033634696679610493,1.0219488853444547
CYP27A1,10.077002731462171,0.00046751882805799407,438.81627733333335,71.64628716666667,0.0033634696679610493,2.597940027385521
DNM1L,-5.821752001756155,0.0004691271244317977,164.31832300000002,203.30041666666665,0.003373259207128061,-0.3054455123167683
TMF1,-7.432413933044171,0.0004706747974983446,101.63273000000001,143.15832333333333,0.003382602737717534,-0.4901632510561713
DDX39B,5.882798907420831,0.0004729044386736506,828.4712139999999,400.2683113333334,0.0033968349400986626,1.0476246855452054
COPZ1,6.427560023420726,0.00047383465843643864,534.9513333333332,330.88684149999995,0.0033999320989230716,0.6914105725413737
SOX15,-7.257514683891643,0.0004736416340729528,68.76533966666668,120.21032333333335,0.0033999320989230716,-0.7969302068299964
ACSM3,7.315192026624776,0.00047473473386745225,100.53197443333332,65.88732546666668,0.003404597622988371,0.6021293678302309
CRACR2B,6.204419144086969,0.000477466232314927,102.60280366666666,57.286680904761894,0.0034223855242099927,0.8298248895024694
MAD2L2,-9.185830804580707,0.0004787787594260469,633.3250483333334,1803.7183533333332,0.0034299891566452767,-1.50847948804536
CARM1,-9.811309212007595,0.00047949109749914355,343.4209906666666,1107.1007713333333,0.0034314840832580518,-1.6858441116050926
LDLR,-9.466240224854179,0.0004794378504582568,267.6695071666667,1401.9758426666667,0.0034314840832580518,-2.384585671854081
LEPR,8.605677493795271,0.000480514858674848,105.8760984,76.13361560000001,0.003433651527785206,0.47050760390982393
POLR2J3,8.567734769738285,0.00048052862850766153,1092.5343099999998,448.8009413333333,0.003433651527785206,1.2816399006579395
SEC22B,-5.813356574110452,0.00048054993860901135,259.2720836666667,426.7916211666667,0.003433651527785206,-0.7168876467286367
KPNA3,6.383921401608926,0.00048115260820970975,387.3531443333333,197.19418000000002,0.003436155890705191,0.9704545487026977
LRWD1,-9.944360861551695,0.0004822815875434099,120.64156513333333,342.611064,0.003438811570835428,-1.4981402064270277
IRS2,9.471825849131772,0.00048203799344175485,252.93587499999998,81.824819,0.003438811570835428,1.6163291766648378
ATP6V0E2,10.380140997519078,0.0004819565405843603,999.5978299999999,74.65096906666666,0.003438811570835428,3.725359855384018
GPKOW,-8.024163904514566,0.0004828959873706639,137.37763650000002,499.82275666666663,0.0034398679097863527,-1.8556893129079004
RAB27B,10.179938181771284,0.00048293463315876215,348.71564166666667,56.817512666666666,0.0034398679097863527,2.596603874707718
CD300A,5.747530137070054,0.0004840971821158567,437.5464936666667,214.486108,0.0034445473647575263,1.0251349375397076
CAMK1,6.366873079115433,0.0004839955314420068,150.24493266666667,71.28268766666666,0.0034445473647575263,1.0651647512890179
CALM2,6.170840648997653,0.00048437523641892144,6377.547523666666,3001.802186666667,0.0034447270205867552,1.0869185027001738
MSANTD3,7.363636450543235,0.0004846439008336679,251.05072566666666,116.34857883333333,0.003444839745831799,1.1029137379413134
ABHD17B,-5.704372197317063,0.0004866519052700002,135.99631366666668,169.93406183333332,0.00345405285042441,-0.31930283655257874
ALG2,-8.487169228315757,0.00048670053374540346,77.24091283333334,156.61645916666666,0.00345405285042441,-1.010423089350824
PEX2,5.672757636076473,0.0004863929619361976,307.96814400000005,177.02725233333334,0.00345405285042441,0.7953599922565457
MTFMT,5.642722918879267,0.00048733317188128606,120.97094383333334,78.73561266666667,0.003456742217623323,0.6132413764810813
ACLY,-5.722956453064183,0.00048776633362183273,428.38462666666663,737.7214566666668,0.003458014600380381,-0.7827599432606185
RASGRP2,7.900841358747971,0.000488668393104122,675.7483133333333,190.24980549999998,0.0034608084846344937,1.8231611062081594
ARL8B,-9.08875702496623,0.0004885368415147058,875.3715966666666,1825.7595933333334,0.0034608084846344937,-1.059672151520715
CEP78,5.629864911065221,0.0004929689947568298,191.85652666666664,126.32848333333334,0.003489452219509903,0.5989727849244249
RNF8,9.385961678865945,0.0004959400093389217,129.98699566666664,68.658559,0.0035086596922389132,0.9110510548560828
GAS7,10.252564708377843,0.00049845624394833,406.77944,55.19366593333334,0.0035246314374882946,2.8593096110728107
ACACB,5.730975344030549,0.0004990184470485815,93.59447433333334,55.71979983333334,0.0035267766387364996,0.7379034708037162
XPO7,6.086032359036599,0.0005006317217038661,291.49592999999993,152.53102573333337,0.003536344136825754,0.9298863235365094
LAD1,-10.210959662342908,0.0005013210148990699,58.14023566666667,206.28363999999996,0.0035393783155516717,-1.8093943577219092
MAP3K6,6.052686652495766,0.0005032951444893359,155.8193136,111.03108833333333,0.0035514757321655575,0.48520411833107335
